crime_rate,crowd_density,time_of_day,weather_condition,longitude,latitude,location_type,city,place
236,12,evening,Sunny,80.5953,14.5074,Rural,Chennai,Juhu Beach
1951,138,afternoon,Foggy,95.9912,8.3403,Urban,Hyderabad,Connaught Place
1121,387,afternoon,Foggy,85.7185,33.0843,Rural,Pune,Charminar
929,262,night,Clear,71.0243,23.731,Rural,Hyderabad,Connaught Place
1526,468,morning,Sunny,85.239,23.8475,Suburban,Ahmedabad,Charminar
254,204,morning,Cloudy,70.4639,8.7923,Suburban,Kolkata,Marine Drive
192,208,morning,Rainy,71.2174,11.093,Urban,Ahmedabad,Park Street
1442,321,afternoon,Foggy,78.4861,34.7783,Rural,Delhi,Park Street
633,498,afternoon,Clear,86.5235,32.838,Rural,Chennai,Park Street
1927,373,night,Sunny,72.6126,32.1666,Urban,Kolkata,Connaught Place
1915,112,afternoon,Sunny,77.7557,14.7206,Urban,Bengaluru,Charminar
97,359,morning,Rainy,88.3325,9.4226,Urban,Chennai,Charminar
1301,467,afternoon,Rainy,83.7979,21.9774,Urban,Mumbai,Juhu Beach
915,388,night,Foggy,82.5242,8.8541,Rural,Hyderabad,Charminar
552,260,night,Sunny,68.5303,14.0324,Suburban,Bengaluru,Connaught Place
59,258,morning,Cloudy,86.3739,8.4446,Rural,Mumbai,Connaught Place
501,104,morning,Rainy,80.1554,20.2724,Urban,Pune,Marine Drive
1028,419,morning,Clear,81.3309,22.1925,Urban,Chennai,Park Street
1713,405,night,Cloudy,92.2446,22.0658,Urban,Chennai,Connaught Place
99,114,night,Rainy,78.276,29.1564,Rural,Mumbai,Park Street
427,280,night,Cloudy,84.0598,9.4237,Urban,Pune,Charminar
1883,48,morning,Clear,91.0415,34.3051,Suburban,Pune,Charminar
914,346,night,Sunny,72.3448,30.6388,Rural,Ahmedabad,Park Street
125,36,morning,Rainy,92.3892,12.8792,Rural,Delhi,Park Street
587,377,afternoon,Clear,77.0077,9.4578,Urban,Pune,Connaught Place
908,136,night,Sunny,83.8733,16.4679,Suburban,Delhi,Juhu Beach
1491,348,morning,Rainy,84.3888,32.369,Urban,Chennai,Juhu Beach
1833,34,evening,Clear,79.3192,16.5932,Urban,Bengaluru,Marine Drive
273,436,afternoon,Sunny,78.4145,13.3299,Suburban,Pune,Connaught Place
1650,388,afternoon,Cloudy,95.6262,13.5246,Urban,Bengaluru,MG Road
667,37,afternoon,Foggy,90.3882,9.7086,Urban,Ahmedabad,MG Road
508,140,morning,Cloudy,68.4767,31.3673,Urban,Chennai,MG Road
1115,445,night,Foggy,86.9588,29.1132,Suburban,Hyderabad,Park Street
598,93,morning,Clear,68.0217,30.7237,Suburban,Kolkata,Charminar
678,123,evening,Foggy,94.0059,17.1151,Urban,Kolkata,Charminar
1730,104,evening,Sunny,93.0214,36.675,Rural,Hyderabad,Marine Drive
1300,410,afternoon,Cloudy,88.3943,24.824,Suburban,Pune,Juhu Beach
498,378,morning,Rainy,88.919,15.9005,Rural,Delhi,Park Street
463,337,night,Foggy,96.0814,33.4408,Urban,Hyderabad,Charminar
1258,353,night,Clear,95.6532,35.2311,Urban,Bengaluru,MG Road
339,357,evening,Foggy,90.5859,35.4767,Rural,Mumbai,Marine Drive
514,167,morning,Rainy,74.3753,26.6,Rural,Kolkata,Marine Drive
131,159,evening,Sunny,80.3072,9.5183,Rural,Hyderabad,Juhu Beach
1159,60,night,Foggy,83.8302,13.7754,Urban,Ahmedabad,Park Street
441,194,afternoon,Sunny,92.1206,35.3821,Rural,Chennai,Charminar
1934,216,afternoon,Clear,96.8033,10.2588,Rural,Kolkata,Charminar
1617,172,evening,Clear,71.4164,25.1101,Urban,Pune,Connaught Place
728,242,afternoon,Foggy,88.9432,9.4165,Rural,Kolkata,Marine Drive
1131,117,night,Cloudy,93.6474,10.6876,Suburban,Hyderabad,Park Street
306,244,afternoon,Rainy,79.8963,30.0712,Rural,Chennai,Juhu Beach
923,181,afternoon,Cloudy,72.7016,17.1506,Rural,Kolkata,Park Street
1525,277,morning,Sunny,73.4273,12.6511,Suburban,Chennai,Juhu Beach
445,60,morning,Rainy,72.3852,36.9609,Rural,Pune,Connaught Place
784,193,morning,Clear,78.4964,9.948,Suburban,Hyderabad,Marine Drive
1558,8,night,Foggy,75.9869,11.7434,Urban,Ahmedabad,MG Road
1568,174,night,Rainy,85.0838,23.7928,Suburban,Mumbai,MG Road
1513,381,morning,Clear,77.3745,14.6527,Rural,Hyderabad,Park Street
1434,495,night,Cloudy,70.2829,27.4581,Urban,Pune,Park Street
1309,42,afternoon,Clear,87.7258,17.7387,Urban,Mumbai,MG Road
1499,131,afternoon,Sunny,72.7259,30.4225,Suburban,Chennai,Marine Drive
1682,152,afternoon,Rainy,74.1288,16.089,Suburban,Chennai,Park Street
398,465,night,Cloudy,85.7038,25.2817,Urban,Kolkata,Connaught Place
2000,420,night,Foggy,89.7787,30.9876,Rural,Pune,Connaught Place
783,255,evening,Cloudy,75.9966,35.6302,Suburban,Chennai,Marine Drive
1687,339,evening,Clear,69.3446,30.5356,Urban,Ahmedabad,Park Street
1970,439,afternoon,Clear,94.413,32.5163,Urban,Ahmedabad,Charminar
1994,183,night,Rainy,88.185,35.1662,Urban,Ahmedabad,Juhu Beach
1185,221,night,Cloudy,95.4674,16.2508,Suburban,Ahmedabad,Charminar
376,5,night,Cloudy,89.4045,35.5053,Suburban,Hyderabad,MG Road
183,438,morning,Sunny,85.5859,13.6276,Suburban,Pune,Marine Drive
1997,40,morning,Clear,88.8603,19.0648,Urban,Bengaluru,Connaught Place
957,204,afternoon,Clear,94.2187,34.6967,Suburban,Pune,MG Road
1786,484,morning,Rainy,91.9217,25.3302,Suburban,Kolkata,Park Street
538,176,night,Cloudy,68.9692,18.2683,Suburban,Bengaluru,MG Road
787,83,evening,Sunny,93.4634,13.5099,Urban,Chennai,MG Road
1841,479,night,Rainy,78.2377,12.622,Suburban,Kolkata,MG Road
1895,275,night,Sunny,73.0601,17.6499,Rural,Kolkata,MG Road
1547,495,evening,Sunny,82.7897,22.1158,Suburban,Bengaluru,Marine Drive
351,85,evening,Rainy,96.6698,28.9746,Suburban,Mumbai,Park Street
329,423,morning,Rainy,74.6938,10.5285,Suburban,Delhi,Connaught Place
1501,388,morning,Rainy,71.4523,21.6618,Suburban,Delhi,MG Road
1190,259,morning,Foggy,78.4247,26.5307,Suburban,Kolkata,Juhu Beach
44,26,evening,Cloudy,70.4929,25.2217,Suburban,Delhi,Charminar
1201,321,evening,Sunny,95.8042,21.3216,Rural,Hyderabad,Park Street
517,304,night,Cloudy,96.7392,31.2899,Urban,Bengaluru,Juhu Beach
1770,223,afternoon,Sunny,69.1675,10.1977,Rural,Mumbai,Connaught Place
1194,411,morning,Foggy,68.2164,11.5228,Urban,Pune,Marine Drive
1447,456,morning,Rainy,77.3482,30.7413,Rural,Chennai,Juhu Beach
1950,378,night,Clear,89.4131,9.3497,Suburban,Kolkata,Marine Drive
60,18,night,Cloudy,93.8986,19.533,Urban,Delhi,MG Road
1709,113,morning,Clear,75.0273,34.7164,Urban,Chennai,Connaught Place
743,204,afternoon,Rainy,71.5084,16.2167,Rural,Delhi,Charminar
1161,196,afternoon,Foggy,94.6317,31.6781,Suburban,Pune,Juhu Beach
1052,448,night,Clear,88.6372,13.3328,Rural,Kolkata,Connaught Place
631,259,evening,Clear,84.596,25.7144,Urban,Hyderabad,Park Street
856,216,evening,Clear,94.538,24.2373,Suburban,Pune,Charminar
452,191,night,Rainy,68.5395,19.4829,Rural,Mumbai,Juhu Beach
1658,221,morning,Cloudy,94.7937,24.4666,Urban,Delhi,Charminar
900,16,night,Sunny,87.8844,31.6867,Rural,Delhi,Marine Drive
1247,454,afternoon,Clear,81.5777,31.0815,Rural,Ahmedabad,Juhu Beach
928,490,morning,Cloudy,87.7754,30.6286,Rural,Ahmedabad,MG Road
1687,13,afternoon,Rainy,70.1261,29.2576,Rural,Bengaluru,Juhu Beach
848,1,afternoon,Foggy,94.8739,29.1926,Suburban,Chennai,Charminar
1861,60,afternoon,Sunny,73.0619,25.9269,Suburban,Kolkata,Marine Drive
1007,456,afternoon,Sunny,71.9029,31.4332,Rural,Kolkata,MG Road
1186,152,afternoon,Sunny,82.9785,33.0348,Urban,Kolkata,Charminar
1664,225,afternoon,Cloudy,88.0738,13.2194,Suburban,Chennai,MG Road
1117,172,afternoon,Rainy,80.7639,14.4453,Suburban,Mumbai,MG Road
1787,494,afternoon,Clear,89.3682,33.0492,Suburban,Kolkata,Park Street
1749,390,morning,Clear,87.6958,8.5024,Urban,Pune,Connaught Place
623,52,afternoon,Sunny,87.5285,35.4342,Rural,Delhi,Connaught Place
1672,468,afternoon,Rainy,75.9242,9.6568,Suburban,Delhi,MG Road
321,228,night,Clear,78.7184,29.8657,Urban,Mumbai,Juhu Beach
1418,264,morning,Clear,82.8113,13.9824,Rural,Hyderabad,Juhu Beach
1328,395,morning,Clear,91.7359,34.9123,Suburban,Kolkata,Juhu Beach
797,191,morning,Cloudy,75.6468,27.4804,Rural,Delhi,MG Road
1900,181,evening,Clear,76.6417,13.0854,Rural,Bengaluru,Charminar
816,76,afternoon,Foggy,70.2099,11.9805,Urban,Hyderabad,Park Street
472,120,afternoon,Foggy,87.1324,34.9378,Rural,Hyderabad,Marine Drive
1795,256,morning,Cloudy,93.9268,26.4002,Urban,Delhi,Charminar
1165,379,morning,Sunny,86.2983,13.2158,Rural,Mumbai,Juhu Beach
129,260,afternoon,Clear,73.5519,31.5022,Rural,Mumbai,Juhu Beach
1442,265,afternoon,Foggy,78.5824,27.3834,Urban,Hyderabad,Connaught Place
1277,288,morning,Rainy,81.7893,35.1473,Urban,Bengaluru,Connaught Place
1469,335,morning,Clear,89.836,26.3153,Rural,Mumbai,Connaught Place
1265,376,afternoon,Clear,83.3028,36.1742,Suburban,Ahmedabad,Charminar
1850,283,morning,Rainy,70.9945,23.2379,Suburban,Hyderabad,MG Road
1580,167,morning,Clear,81.2276,18.7301,Suburban,Bengaluru,Park Street
111,199,morning,Clear,77.2141,20.6955,Urban,Bengaluru,Connaught Place
1040,128,evening,Cloudy,91.5867,15.583,Rural,Mumbai,Charminar
162,326,afternoon,Clear,80.3753,28.3068,Urban,Ahmedabad,Juhu Beach
924,82,morning,Cloudy,87.4272,21.274,Rural,Delhi,Charminar
1194,38,afternoon,Rainy,96.8463,21.21,Rural,Kolkata,MG Road
1948,237,night,Rainy,74.0034,27.9376,Rural,Kolkata,Charminar
1517,311,evening,Sunny,91.9813,19.0132,Rural,Mumbai,Charminar
1115,61,night,Rainy,78.6335,11.7796,Urban,Bengaluru,Park Street
1184,107,afternoon,Sunny,75.7131,36.2561,Rural,Hyderabad,Park Street
73,260,night,Foggy,91.7712,13.603,Rural,Hyderabad,Charminar
1015,425,night,Sunny,89.4846,26.6708,Suburban,Bengaluru,Juhu Beach
996,272,morning,Rainy,93.5279,10.0861,Urban,Kolkata,Charminar
911,367,afternoon,Clear,91.3702,36.1899,Rural,Chennai,Park Street
415,41,evening,Clear,77.4381,32.5768,Suburban,Chennai,Marine Drive
1493,56,morning,Cloudy,68.3695,19.2568,Urban,Chennai,Park Street
321,326,night,Foggy,87.4776,28.0136,Urban,Chennai,Charminar
413,51,evening,Foggy,79.0707,22.8573,Rural,Chennai,MG Road
1897,253,night,Cloudy,84.8169,16.7283,Suburban,Pune,Juhu Beach
903,123,morning,Cloudy,88.1616,23.7354,Rural,Pune,Connaught Place
1700,10,afternoon,Sunny,96.4354,21.3757,Urban,Pune,Marine Drive
484,219,afternoon,Foggy,92.5807,14.6639,Rural,Mumbai,MG Road
176,297,night,Cloudy,91.9954,11.7028,Rural,Pune,Park Street
603,13,afternoon,Cloudy,73.3989,30.4585,Rural,Pune,Charminar
298,247,afternoon,Cloudy,77.8377,11.9799,Urban,Delhi,MG Road
1170,15,evening,Cloudy,85.7585,32.4988,Rural,Delhi,Juhu Beach
12,366,evening,Sunny,89.8232,29.7146,Urban,Pune,Connaught Place
515,120,afternoon,Clear,78.6204,28.9975,Urban,Hyderabad,MG Road
755,151,morning,Rainy,90.8199,30.7525,Suburban,Ahmedabad,MG Road
970,65,night,Foggy,96.5932,8.2718,Rural,Bengaluru,Charminar
1332,417,evening,Cloudy,88.4776,10.83,Urban,Bengaluru,Charminar
1297,230,morning,Sunny,83.5108,15.5728,Urban,Pune,Park Street
843,353,morning,Sunny,71.2782,19.9497,Urban,Ahmedabad,MG Road
1240,188,night,Cloudy,68.3627,19.3848,Suburban,Bengaluru,Charminar
1347,75,evening,Rainy,70.9682,33.5945,Urban,Pune,MG Road
423,180,night,Sunny,90.1671,29.4519,Suburban,Mumbai,Marine Drive
1658,15,evening,Cloudy,71.786,28.8708,Urban,Kolkata,MG Road
1311,29,night,Rainy,87.9356,26.0282,Urban,Mumbai,Juhu Beach
200,423,morning,Clear,84.3708,31.7137,Urban,Kolkata,Charminar
1377,294,evening,Foggy,90.0516,36.0901,Rural,Hyderabad,Charminar
1956,321,afternoon,Foggy,75.7629,20.7474,Suburban,Ahmedabad,Marine Drive
746,66,afternoon,Clear,68.6515,8.8751,Suburban,Bengaluru,MG Road
321,212,afternoon,Rainy,68.074,24.4769,Suburban,Mumbai,MG Road
554,472,night,Rainy,81.8881,31.1936,Suburban,Pune,MG Road
1429,118,morning,Rainy,88.7187,22.0557,Rural,Ahmedabad,Juhu Beach
1631,206,afternoon,Cloudy,87.1609,34.0196,Rural,Mumbai,Charminar
531,297,morning,Cloudy,77.0824,16.1065,Suburban,Bengaluru,Marine Drive
223,200,night,Clear,92.8068,9.0358,Rural,Bengaluru,Marine Drive
1562,175,night,Rainy,68.0303,10.214,Rural,Ahmedabad,Juhu Beach
832,405,afternoon,Foggy,89.86,17.3387,Rural,Hyderabad,Connaught Place
778,91,evening,Clear,86.8841,22.9796,Rural,Delhi,Connaught Place
1880,311,night,Clear,90.0069,13.9973,Rural,Kolkata,MG Road
1281,216,evening,Cloudy,80.528,29.8381,Urban,Hyderabad,Connaught Place
690,294,night,Clear,94.1371,12.5121,Urban,Hyderabad,MG Road
813,282,afternoon,Rainy,71.9436,22.8618,Suburban,Bengaluru,Charminar
1954,390,evening,Rainy,68.7632,8.1596,Rural,Kolkata,Charminar
1663,8,morning,Rainy,84.9835,26.4412,Urban,Kolkata,MG Road
654,189,evening,Cloudy,95.1233,27.0394,Suburban,Bengaluru,Juhu Beach
742,311,night,Rainy,74.9902,33.9565,Rural,Hyderabad,MG Road
328,117,afternoon,Sunny,79.0993,33.3647,Urban,Hyderabad,Connaught Place
1429,325,evening,Clear,85.5502,13.077,Suburban,Delhi,Connaught Place
502,11,morning,Foggy,86.2765,10.0008,Urban,Pune,Marine Drive
751,291,night,Clear,87.7223,22.371,Rural,Mumbai,Connaught Place
404,456,afternoon,Foggy,68.16,18.8324,Rural,Delhi,Marine Drive
844,438,afternoon,Cloudy,75.5189,28.317,Suburban,Chennai,Park Street
901,344,night,Clear,87.4547,10.4444,Rural,Ahmedabad,Marine Drive
1072,6,night,Foggy,83.1533,23.9346,Rural,Pune,Charminar
1859,192,evening,Foggy,87.9859,9.6755,Urban,Ahmedabad,Connaught Place
864,380,morning,Clear,68.4819,17.7421,Suburban,Kolkata,Park Street
1839,21,night,Foggy,82.9807,21.6548,Suburban,Bengaluru,Park Street
1359,386,evening,Foggy,88.2278,29.8299,Urban,Hyderabad,Park Street
166,83,morning,Sunny,78.903,12.8947,Urban,Mumbai,Marine Drive
451,117,night,Cloudy,74.5743,27.5536,Suburban,Bengaluru,MG Road
574,242,afternoon,Sunny,69.0795,20.2726,Urban,Bengaluru,Charminar
774,383,afternoon,Sunny,72.2596,23.172,Suburban,Kolkata,Connaught Place
946,76,evening,Rainy,96.7142,16.3079,Suburban,Mumbai,Park Street
1334,210,night,Clear,71.4171,36.3683,Suburban,Delhi,Charminar
220,356,morning,Rainy,78.834,14.2026,Urban,Pune,Juhu Beach
92,196,night,Clear,91.6468,8.3858,Suburban,Hyderabad,Park Street
870,331,night,Sunny,76.5865,12.8151,Suburban,Kolkata,Park Street
785,160,afternoon,Foggy,86.869,20.6389,Rural,Bengaluru,Connaught Place
1017,465,morning,Foggy,74.9117,31.0263,Rural,Delhi,Marine Drive
1476,170,night,Foggy,90.1115,30.1039,Urban,Bengaluru,Marine Drive
1893,210,night,Rainy,71.8618,31.6651,Rural,Mumbai,MG Road
552,486,morning,Sunny,88.2567,22.2533,Suburban,Kolkata,MG Road
1905,487,evening,Clear,83.7912,17.4168,Urban,Delhi,Charminar
306,395,morning,Foggy,95.9151,31.2489,Suburban,Mumbai,Charminar
1269,165,night,Sunny,72.6115,29.0322,Suburban,Ahmedabad,Juhu Beach
252,231,night,Cloudy,72.835,21.5997,Rural,Hyderabad,Connaught Place
125,135,morning,Clear,79.4433,18.4503,Suburban,Mumbai,Marine Drive
1311,67,night,Cloudy,86.8245,8.4487,Rural,Mumbai,Marine Drive
1995,13,evening,Sunny,77.045,33.1141,Urban,Delhi,Park Street
483,432,afternoon,Rainy,90.5389,36.0956,Urban,Ahmedabad,MG Road
1646,470,morning,Cloudy,89.8095,33.1155,Suburban,Mumbai,Connaught Place
1021,357,afternoon,Cloudy,81.7371,25.1974,Urban,Hyderabad,Marine Drive
1449,374,night,Foggy,68.5176,10.2732,Rural,Pune,Park Street
1276,371,evening,Foggy,78.324,33.0462,Rural,Chennai,Connaught Place
342,320,afternoon,Rainy,95.2101,13.9165,Rural,Kolkata,Marine Drive
962,397,afternoon,Rainy,87.4972,8.4861,Urban,Mumbai,Connaught Place
14,359,morning,Rainy,79.6365,31.9984,Suburban,Mumbai,Park Street
525,2,afternoon,Foggy,81.0733,33.4968,Urban,Kolkata,Juhu Beach
1780,432,afternoon,Foggy,95.9235,29.3171,Suburban,Kolkata,Juhu Beach
704,26,evening,Clear,84.4367,34.5649,Urban,Delhi,Marine Drive
1372,237,morning,Foggy,88.0716,36.2719,Urban,Kolkata,Park Street
1318,127,afternoon,Clear,73.9651,24.654,Rural,Bengaluru,MG Road
1399,119,evening,Sunny,78.6658,28.1324,Rural,Mumbai,Charminar
422,49,morning,Rainy,73.7065,13.7302,Urban,Hyderabad,Park Street
1182,259,afternoon,Rainy,69.2677,14.6832,Suburban,Pune,Park Street
1319,275,morning,Clear,96.6443,14.2085,Rural,Hyderabad,Charminar
451,140,afternoon,Clear,73.8503,21.3726,Urban,Hyderabad,MG Road
1612,286,afternoon,Foggy,87.5737,19.6987,Urban,Bengaluru,Marine Drive
932,203,night,Foggy,82.1583,35.21,Suburban,Bengaluru,Marine Drive
1116,422,morning,Rainy,68.7254,35.5411,Rural,Hyderabad,Charminar
1390,89,night,Cloudy,78.8488,28.7015,Rural,Kolkata,Park Street
366,307,night,Foggy,80.6879,17.7044,Rural,Hyderabad,MG Road
1395,254,evening,Clear,90.7004,25.7446,Suburban,Ahmedabad,Charminar
1584,288,morning,Rainy,78.1041,8.7791,Suburban,Hyderabad,Charminar
1991,205,morning,Sunny,88.1909,17.989,Rural,Bengaluru,Juhu Beach
133,454,night,Sunny,78.3913,35.5494,Suburban,Chennai,Juhu Beach
1277,476,night,Sunny,75.9487,26.4575,Suburban,Pune,Connaught Place
323,18,evening,Foggy,68.2334,29.0099,Rural,Bengaluru,Juhu Beach
1678,297,night,Clear,84.288,18.5138,Rural,Chennai,Park Street
524,141,morning,Cloudy,86.9323,21.5373,Suburban,Hyderabad,MG Road
281,114,morning,Clear,74.7434,19.4178,Rural,Kolkata,Connaught Place
1852,325,afternoon,Rainy,82.4028,32.5083,Urban,Pune,Connaught Place
547,479,evening,Rainy,79.8099,26.0301,Rural,Bengaluru,Park Street
1457,287,night,Clear,73.9127,31.8628,Urban,Mumbai,Juhu Beach
1095,1,night,Clear,92.1647,25.1248,Rural,Mumbai,Park Street
1191,252,morning,Sunny,94.5421,11.3335,Rural,Hyderabad,Juhu Beach
798,238,morning,Foggy,77.7552,26.4244,Rural,Bengaluru,Park Street
336,325,night,Clear,82.563,27.5309,Urban,Delhi,Connaught Place
873,38,evening,Foggy,83.8948,24.598,Rural,Delhi,Connaught Place
266,119,morning,Cloudy,72.3969,32.7787,Suburban,Chennai,Charminar
370,369,evening,Clear,94.4401,25.9808,Urban,Mumbai,Juhu Beach
1209,423,afternoon,Cloudy,86.0045,18.7231,Rural,Kolkata,Park Street
435,122,evening,Rainy,91.3487,29.9951,Urban,Chennai,Marine Drive
1537,476,evening,Rainy,70.0066,18.5628,Urban,Pune,MG Road
1089,96,afternoon,Rainy,86.6796,25.3083,Urban,Bengaluru,Connaught Place
482,140,evening,Cloudy,95.7038,15.4078,Rural,Chennai,Charminar
1257,294,afternoon,Foggy,91.7222,19.4151,Rural,Pune,Park Street
626,41,evening,Cloudy,72.6419,25.4623,Urban,Hyderabad,Charminar
1917,30,afternoon,Clear,78.7013,28.4207,Suburban,Delhi,MG Road
1942,384,evening,Rainy,82.4255,15.8481,Suburban,Pune,Juhu Beach
1315,327,evening,Cloudy,80.8547,19.7857,Suburban,Hyderabad,Marine Drive
1478,438,morning,Clear,76.1585,15.2458,Urban,Chennai,Marine Drive
233,342,night,Rainy,83.8011,22.1098,Urban,Chennai,Marine Drive
1701,273,morning,Sunny,72.3996,11.9128,Rural,Bengaluru,Marine Drive
208,22,afternoon,Clear,88.0544,21.5475,Urban,Pune,Marine Drive
528,165,evening,Foggy,96.333,14.0113,Suburban,Delhi,Charminar
1292,66,morning,Sunny,84.4356,9.202,Suburban,Delhi,Juhu Beach
127,480,evening,Foggy,74.172,16.9458,Urban,Delhi,Marine Drive
211,112,morning,Foggy,85.8568,19.474,Urban,Pune,Connaught Place
796,81,evening,Clear,88.0555,30.6671,Urban,Hyderabad,Marine Drive
1277,488,afternoon,Cloudy,69.5599,21.1158,Urban,Bengaluru,Connaught Place
1931,318,afternoon,Rainy,95.6739,34.0438,Suburban,Hyderabad,Charminar
449,432,night,Sunny,68.5628,36.0966,Suburban,Kolkata,Marine Drive
235,391,night,Clear,73.4899,30.7587,Suburban,Delhi,Park Street
154,397,afternoon,Clear,90.3381,21.8018,Urban,Kolkata,Charminar
958,178,morning,Cloudy,69.7762,10.9196,Urban,Chennai,Park Street
313,481,afternoon,Cloudy,73.3264,22.5512,Suburban,Delhi,Juhu Beach
1148,21,morning,Rainy,80.1969,32.3957,Rural,Kolkata,Juhu Beach
1661,35,afternoon,Foggy,81.9018,20.9956,Urban,Mumbai,Juhu Beach
1753,252,evening,Sunny,86.5111,28.3399,Suburban,Ahmedabad,Charminar
875,188,afternoon,Rainy,90.125,8.7798,Urban,Hyderabad,Park Street
1945,119,afternoon,Cloudy,84.8228,29.608,Urban,Ahmedabad,MG Road
762,451,evening,Cloudy,77.8612,19.1779,Suburban,Kolkata,Marine Drive
1031,158,morning,Sunny,86.5593,12.1017,Urban,Chennai,Park Street
850,50,night,Sunny,91.3192,32.8574,Suburban,Kolkata,Charminar
440,483,evening,Cloudy,85.8038,26.0216,Urban,Chennai,MG Road
1223,285,morning,Clear,88.8928,27.4704,Urban,Chennai,Juhu Beach
1968,82,night,Cloudy,93.3671,26.4778,Suburban,Pune,Charminar
390,310,night,Sunny,76.2853,18.0196,Rural,Pune,Connaught Place
1343,375,night,Foggy,93.5421,25.1868,Rural,Chennai,MG Road
268,86,night,Rainy,69.169,12.7238,Urban,Chennai,Juhu Beach
1798,211,morning,Clear,75.0833,13.0569,Rural,Mumbai,Juhu Beach
1316,260,night,Rainy,87.0272,30.3941,Rural,Chennai,Marine Drive
1830,347,morning,Foggy,70.667,35.7179,Urban,Delhi,Charminar
324,388,morning,Rainy,77.4937,12.0173,Urban,Hyderabad,Juhu Beach
456,282,afternoon,Sunny,95.7547,19.2539,Suburban,Bengaluru,MG Road
243,278,night,Foggy,75.5565,32.114,Suburban,Delhi,Juhu Beach
1921,384,afternoon,Foggy,78.2004,10.1578,Urban,Chennai,Park Street
462,121,afternoon,Foggy,93.9864,29.5581,Urban,Bengaluru,MG Road
1528,2,evening,Cloudy,77.8158,33.0782,Rural,Pune,Park Street
127,469,afternoon,Clear,91.9458,35.0889,Urban,Hyderabad,MG Road
648,287,evening,Cloudy,71.5922,26.4896,Urban,Pune,Connaught Place
1521,169,night,Sunny,93.6401,15.7549,Urban,Ahmedabad,Juhu Beach
514,107,evening,Cloudy,69.7552,26.8433,Suburban,Hyderabad,Connaught Place
1217,234,evening,Clear,85.7509,10.3607,Rural,Bengaluru,Connaught Place
457,13,evening,Cloudy,84.543,12.5712,Urban,Mumbai,Park Street
1950,109,evening,Rainy,75.1915,21.6715,Rural,Delhi,Park Street
1913,136,night,Clear,85.5295,21.7141,Rural,Kolkata,Marine Drive
1374,225,afternoon,Cloudy,94.8677,14.6614,Rural,Chennai,Juhu Beach
1658,214,morning,Sunny,74.0374,20.9803,Rural,Chennai,Juhu Beach
2000,112,morning,Cloudy,81.3679,32.0037,Suburban,Bengaluru,Marine Drive
1850,87,night,Foggy,86.6156,32.9592,Rural,Pune,Charminar
1147,136,morning,Cloudy,70.9779,34.34,Urban,Hyderabad,Charminar
1793,149,evening,Rainy,84.2848,24.7337,Rural,Bengaluru,Juhu Beach
1625,64,night,Foggy,81.8269,17.4792,Urban,Delhi,Connaught Place
1381,236,evening,Cloudy,96.3738,14.6941,Rural,Pune,Marine Drive
708,27,evening,Sunny,81.7486,17.6525,Suburban,Chennai,Connaught Place
694,121,morning,Foggy,96.0843,8.2128,Suburban,Bengaluru,Park Street
222,127,evening,Cloudy,77.8906,35.3031,Urban,Hyderabad,Juhu Beach
237,279,morning,Rainy,94.3857,16.6478,Suburban,Bengaluru,Park Street
154,262,evening,Clear,69.373,12.3561,Urban,Ahmedabad,Connaught Place
1730,206,evening,Foggy,68.4818,30.6865,Suburban,Pune,Park Street
833,285,afternoon,Cloudy,82.0022,22.3564,Suburban,Pune,Connaught Place
729,281,night,Clear,88.5776,15.1478,Suburban,Bengaluru,Park Street
1371,91,night,Cloudy,79.9882,34.2314,Suburban,Delhi,Connaught Place
1780,322,night,Clear,76.5361,18.2054,Rural,Chennai,Charminar
434,468,morning,Clear,93.7368,20.1891,Rural,Hyderabad,Marine Drive
1280,449,evening,Cloudy,68.3452,9.8039,Urban,Pune,Marine Drive
617,457,night,Cloudy,69.7747,22.5147,Rural,Ahmedabad,Connaught Place
