crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
313,481,afternoon,1,73.3264,Suburban,3,2,5.058679999999999
1148,21,morning,3,80.1969,Rural,5,2,4.800155
1661,35,afternoon,2,81.9018,Urban,6,2,4.17391
1753,252,evening,4,86.5111,Suburban,0,0,3.417445
875,188,afternoon,3,90.125,Urban,4,5,4.24275
1945,119,afternoon,1,84.8228,Urban,0,3,3.5758599999999987
762,451,evening,1,77.8612,Suburban,5,4,4.44294
1031,158,morning,4,86.5593,Urban,2,5,4.325034999999999
850,50,night,4,91.3192,Suburban,5,0,4.484040000000001
440,483,evening,1,85.8038,Urban,2,3,4.303810000000001
1223,285,morning,0,88.8928,Urban,2,2,3.7623599999999993
1968,82,night,1,93.3671,Suburban,7,0,3.1996450000000003
390,310,night,4,76.2853,Rural,7,1,5.1757349999999995
1343,375,night,2,93.5421,Rural,2,3,3.229895
268,86,night,3,69.169,Urban,2,2,6.101549999999999
1798,211,morning,0,75.0833,Rural,6,2,4.025835000000001
1316,260,night,3,87.0272,Rural,2,4,3.81264
1830,347,morning,2,70.667,Urban,3,0,3.9426499999999995
324,388,morning,3,77.4937,Urban,4,2,5.025315
456,282,afternoon,4,95.7547,Suburban,1,3,4.192265
243,278,night,2,75.5565,Suburban,3,2,5.4231750000000005
1921,384,afternoon,2,78.2004,Urban,2,5,3.4009800000000006
462,121,afternoon,2,93.9864,Urban,1,3,4.596679999999999
1528,2,evening,1,77.8158,Rural,7,5,4.57721
127,469,afternoon,0,91.9458,Urban,4,3,4.337709999999999
648,287,evening,1,71.5922,Urban,7,1,5.19839
1521,169,night,4,93.6401,Urban,0,2,3.458995
514,107,evening,1,69.7552,Suburban,4,1,5.7842400000000005
1217,234,evening,0,85.7509,Rural,1,1,4.027454999999999
457,13,evening,1,84.543,Urban,6,5,5.289849999999999
1950,109,evening,3,75.1915,Rural,3,5,4.072425000000001
1913,136,night,0,85.5295,Rural,5,4,3.538524999999999
1374,225,afternoon,1,94.8677,Rural,2,2,3.432615
1658,214,morning,4,74.0374,Rural,2,2,4.21213
2000,112,morning,1,81.3679,Suburban,1,4,3.707604999999999
1850,87,night,2,86.6156,Rural,7,0,3.64522
1147,136,morning,1,70.9779,Urban,4,0,5.032105
1793,149,evening,3,84.2848,Rural,1,2,3.6947600000000005
1625,64,night,2,81.8269,Urban,3,1,4.155655
1381,236,evening,1,96.3738,Rural,7,4,3.32831
708,27,evening,4,81.7486,Suburban,2,1,5.150569999999999
694,121,morning,2,96.0843,Suburban,1,5,4.259785
222,127,evening,1,77.8906,Urban,4,2,5.62947
237,279,morning,3,94.3857,Suburban,1,5,4.485715
154,262,evening,0,69.373,Urban,0,1,5.853349999999999
1730,206,evening,2,68.4818,Suburban,7,5,4.433909999999999
833,285,afternoon,1,82.0022,Suburban,7,1,4.49689
729,281,night,0,88.5776,Suburban,1,5,4.280120000000001
1371,91,night,1,79.9882,Suburban,3,1,4.447589999999998
1780,322,night,0,76.5361,Rural,2,0,3.7491950000000003
434,468,morning,0,93.7368,Rural,4,4,3.9431600000000007
1280,449,evening,1,68.3452,Urban,7,4,4.40474
617,457,night,1,69.7747,Rural,0,1,4.980264999999999
284,243,afternoon,0,69.4266,Suburban,7,3,5.758669999999999
1907,256,night,4,72.7902,Suburban,1,0,3.9414899999999995
1339,430,night,2,85.6712,Urban,4,4,3.517439999999999
1878,371,night,3,69.5141,Urban,3,5,3.904295
1395,320,night,0,95.5415,Suburban,5,1,3.187925000000001
1847,438,night,3,92.8284,Suburban,7,0,2.63558
574,463,morning,2,82.9278,Urban,0,5,4.35361
1191,275,night,1,77.2663,Urban,2,5,4.3956849999999985
1856,441,night,1,82.4592,Suburban,4,4,3.1390400000000005
345,70,morning,4,71.8118,Urban,4,1,5.924409999999998
662,408,evening,2,83.8061,Suburban,7,4,4.331694999999998
732,318,night,0,78.4558,Rural,2,3,4.7092100000000015
885,408,night,3,79.2874,Urban,3,0,4.334629999999999
1908,234,afternoon,3,92.4729,Rural,0,2,3.0003550000000008
536,152,evening,3,71.6236,Suburban,0,3,5.57882
1975,20,night,3,91.6226,Urban,7,2,3.4038699999999995
713,15,night,3,76.4689,Urban,6,4,5.433555000000001
1372,384,night,2,89.3909,Suburban,7,0,3.390455
355,360,evening,4,76.0045,Urban,5,2,5.124775
1838,51,night,2,80.2313,Suburban,0,2,4.048434999999999
1144,299,afternoon,2,90.5595,Suburban,7,0,3.7300249999999986
67,478,evening,2,94.6743,Urban,1,2,4.243285
939,312,evening,1,85.1159,Suburban,4,0,4.181204999999999
1290,126,afternoon,1,79.9794,Rural,7,0,4.45903
484,301,morning,4,71.8052,Urban,6,5,5.323739999999999
356,171,afternoon,1,68.5152,Rural,3,0,5.876239999999999
1978,176,night,3,81.7454,Urban,1,3,3.5827299999999997
548,64,afternoon,3,93.3593,Rural,3,0,4.656034999999999
399,211,evening,0,87.8537,Urban,0,1,4.786314999999998
1722,473,night,0,95.5569,Rural,0,4,2.5541550000000006
331,149,evening,3,76.8224,Suburban,3,0,5.52988
1226,459,night,0,91.2828,Rural,0,4,3.2918600000000007
28,38,night,3,69.0877,Suburban,0,2,6.441614999999999
1870,250,night,0,76.8433,Urban,6,2,3.787834999999999
1761,363,afternoon,1,77.244,Rural,2,3,3.6508000000000007
1224,455,afternoon,2,74.8193,Urban,2,1,4.125035
602,77,evening,4,84.0808,Urban,0,5,5.03996
902,134,morning,3,70.327,Urban,0,4,5.31365
824,1,afternoon,2,89.1021,Rural,5,4,4.718895
972,25,night,4,95.6036,Rural,7,2,4.197819999999999
1787,369,night,0,88.9061,Suburban,5,4,3.0296949999999994
1851,182,morning,3,76.4876,Suburban,7,4,3.960620000000001
1481,83,afternoon,0,84.583,Suburban,3,2,4.12385
1822,482,evening,2,96.2798,Suburban,7,3,2.40001
1232,215,morning,4,95.377,Rural,1,2,3.5691500000000014
93,194,morning,3,73.5696,Rural,4,5,5.84052
335,46,morning,2,73.2476,Suburban,2,3,5.910619999999998
73,164,evening,3,88.8457,Urban,5,5,5.156715
721,126,night,3,69.0621,Suburban,2,0,5.5738949999999985
1676,477,night,4,88.0739,Rural,6,3,2.966305
889,359,night,4,95.562,Rural,4,1,3.6149000000000004
1538,304,night,3,93.8192,Urban,1,3,3.1630400000000005
1630,241,evening,0,91.6438,Urban,1,2,3.3058099999999992
394,335,evening,1,88.0445,Urban,2,3,4.5337749999999994
1927,212,afternoon,4,85.3463,Urban,1,0,3.381685
324,418,evening,4,89.6595,Rural,4,2,4.357025
24,264,afternoon,4,78.5892,Suburban,6,1,5.51854
1503,48,night,1,74.395,Urban,7,3,4.68125
414,141,night,2,89.5679,Rural,5,0,4.825605
15,315,night,4,90.1895,Rural,3,2,4.8455249999999985
523,229,night,1,89.4381,Suburban,3,2,4.547095
321,139,evening,3,84.9352,Suburban,4,2,5.15424
391,403,afternoon,0,76.378,Urban,4,4,4.984100000000001
1435,186,night,1,74.8634,Suburban,5,0,4.4498299999999995
1221,464,night,2,74.772,Suburban,1,5,4.112399999999999
350,88,morning,2,73.7724,Rural,5,5,5.78538
1763,305,night,2,73.8896,Urban,7,0,3.9325199999999993
160,333,afternoon,2,95.1496,Suburban,0,5,4.416519999999999
670,423,evening,4,69.8687,Urban,4,1,4.990565
112,138,morning,4,72.6755,Urban,4,2,5.978225
414,77,afternoon,4,71.3258,Rural,6,4,5.86571
1088,9,evening,3,79.5158,Rural,6,1,4.918209999999998
1798,155,afternoon,3,69.0384,Rural,3,0,4.44008
1179,155,morning,1,91.0933,Urban,5,2,3.9563349999999993
162,252,night,0,89.6757,Suburban,0,5,4.8502149999999995
1622,12,evening,3,82.5787,Urban,0,2,4.225065000000001
1316,164,morning,0,84.3977,Rural,1,1,4.136114999999999
681,110,evening,2,92.3148,Urban,7,0,4.483259999999998
1004,42,evening,3,69.541,Rural,5,1,5.434950000000001
346,434,afternoon,1,72.1452,Suburban,3,2,5.1787399999999995
1125,39,evening,1,87.939,Suburban,6,4,4.400050000000001
1364,424,afternoon,0,88.4101,Suburban,0,1,3.367494999999999
372,406,afternoon,1,81.1438,Rural,7,0,4.75881
1669,237,evening,4,83.3654,Suburban,0,5,3.6887299999999996
390,71,morning,1,96.0298,Suburban,2,3,4.66651
101,342,afternoon,1,82.8508,Urban,6,3,5.0724599999999995
1109,175,afternoon,1,94.6213,Urban,2,0,3.8099350000000003
1103,205,night,3,81.4271,Suburban,5,1,4.4156450000000005
1485,482,afternoon,4,90.5364,Rural,0,2,3.0241800000000003
301,148,morning,0,95.3297,Urban,3,4,4.636515
1926,414,morning,0,74.3328,Rural,1,1,3.529359999999999
366,63,morning,3,91.6893,Suburban,0,5,4.923535
965,186,afternoon,1,74.16,Suburban,2,0,4.955
1694,371,evening,2,68.9683,Rural,3,3,4.115585000000001
46,6,afternoon,3,71.5068,Suburban,1,2,6.3666599999999995
1648,149,evening,4,87.2112,Suburban,6,1,3.69344
839,446,evening,2,77.9358,Urban,5,4,4.37221
1938,478,evening,3,93.3178,Urban,0,1,2.440109999999999
756,499,afternoon,0,82.2622,Rural,3,0,4.13289
882,327,night,2,84.9799,Suburban,4,1,4.215005000000001
1813,13,afternoon,3,89.3257,Rural,1,2,3.6947149999999995
73,250,evening,4,68.8615,Suburban,0,0,5.983924999999999
467,431,night,0,82.45,Suburban,4,0,4.548499999999999
1370,171,evening,4,74.8963,Rural,4,4,4.5431849999999985
63,308,morning,0,95.3253,Rural,3,0,4.554735
1467,341,afternoon,4,73.2704,Urban,0,0,4.187479999999999
1799,477,morning,1,93.134,Urban,6,4,2.590300000000001
1969,248,night,2,78.0715,Urban,6,1,3.631425
1858,317,morning,3,81.8077,Rural,6,1,3.4176149999999987
1605,460,night,4,72.627,Rural,2,1,3.84365
1715,186,evening,4,79.5729,Urban,3,1,3.934355
120,357,morning,1,95.7214,Suburban,1,2,4.37993
1701,23,afternoon,0,96.8385,Suburban,0,2,3.4110750000000003
908,497,afternoon,0,73.3927,Urban,3,2,4.428365
445,370,night,2,86.9886,Rural,6,3,4.465569999999999
1283,340,evening,1,89.5605,Suburban,1,2,3.558975
1823,414,night,4,85.227,Urban,1,4,3.087649999999999
778,218,evening,0,75.5808,Suburban,6,0,5.006959999999999
797,76,night,3,84.429,Urban,0,1,4.82955
855,50,morning,0,95.9023,Suburban,4,3,4.249885
1847,447,afternoon,0,85.8759,Urban,2,0,2.965205
682,181,night,3,69.8305,Urban,6,2,5.464474999999999
1214,5,night,4,84.7947,Rural,1,1,4.536264999999999
1842,67,afternoon,0,70.6199,Urban,7,3,4.493004999999998
180,451,evening,3,94.5856,Urban,6,2,4.188720000000001
1090,89,night,3,76.7951,Suburban,4,1,4.892244999999999
314,90,night,4,73.781,Suburban,3,5,5.81695
1151,167,evening,2,84.6597,Urban,4,3,4.282015
1111,229,evening,0,89.3052,Urban,4,3,3.9657399999999994
822,405,afternoon,2,82.0563,Rural,2,4,4.265185000000001
710,210,night,1,81.0979,Urban,5,1,4.815104999999999
565,61,evening,0,74.2455,Rural,0,3,5.600725000000001
153,364,afternoon,3,93.8002,Rural,6,1,4.42899
498,255,night,0,83.4493,Rural,7,3,4.819535000000001
502,452,night,0,86.3249,Suburban,2,0,4.277754999999999
707,85,morning,2,77.1064,Suburban,5,1,5.2676799999999995
1051,52,evening,3,84.6028,Urban,4,1,4.61486
1572,216,morning,1,72.2481,Urban,4,4,4.383595000000001
837,468,morning,4,86.0097,Urban,3,2,3.926515
715,408,evening,2,82.5145,Suburban,6,2,4.343274999999999
138,224,evening,0,74.4089,Urban,3,0,5.693555
340,253,night,4,93.0587,Urban,1,0,4.501065
75,136,morning,3,88.6858,Rural,0,5,5.218710000000001
1892,276,afternoon,0,82.2932,Suburban,0,0,3.441340000000001
1436,489,night,1,83.6525,Suburban,6,3,3.4033749999999996
1334,113,night,1,70.107,Suburban,3,0,4.9346499999999995
433,288,night,2,92.7127,Urban,4,4,4.355365
210,108,evening,2,77.1619,Suburban,3,4,5.715904999999999
637,338,morning,4,85.1746,Rural,7,2,4.4282699999999995
1575,417,evening,3,77.499,Urban,3,4,3.716050000000001
135,154,morning,4,74.2813,Rural,6,4,5.842935000000001
819,128,afternoon,2,70.544,Urban,6,4,5.397799999999998
1662,239,night,4,80.8338,Rural,7,3,3.8183099999999994
1206,240,morning,4,69.6021,Rural,1,4,4.833895
1109,286,evening,4,72.173,Suburban,3,1,4.710349999999998
1726,272,morning,0,68.5956,Urban,5,5,4.3002199999999995
1059,107,evening,4,79.3573,Rural,0,5,4.759135000000001
882,447,night,2,87.8179,Suburban,7,1,3.8331050000000007
985,176,afternoon,4,83.0189,Rural,3,2,4.512055
267,135,afternoon,1,81.9163,Urban,0,0,5.367185
849,486,afternoon,1,73.3763,Urban,1,3,4.510185
564,62,night,0,76.0015,Urban,5,2,5.511925
1805,60,afternoon,1,81.7499,Urban,6,5,3.9875050000000014
206,489,night,2,78.2616,Urban,1,2,4.90292
1550,192,afternoon,4,75.825,Urban,1,1,4.274749999999999
1887,405,evening,2,91.604,Suburban,6,0,2.7227999999999986
1067,139,night,0,74.7509,Suburban,5,0,4.917454999999999
1424,298,afternoon,1,68.3723,Suburban,6,3,4.5613850000000005
1232,490,evening,3,85.6972,Rural,2,3,3.50314
530,469,morning,0,83.5527,Urban,5,0,4.354365
33,132,afternoon,2,85.0205,Suburban,0,5,5.451975000000001
803,482,morning,1,89.1162,Urban,6,4,3.7771899999999983
666,50,evening,3,81.1932,Rural,2,0,5.17434
683,138,evening,0,73.3457,Urban,1,5,5.373715000000001
1115,288,evening,4,84.8933,Rural,0,5,4.064334999999999
1941,348,evening,2,88.6943,Urban,6,3,2.928285
701,187,night,4,90.0938,Urban,0,4,4.420309999999999
1059,187,evening,1,72.9461,Urban,0,0,4.919695
542,476,afternoon,4,91.8969,Suburban,7,3,3.911155
1712,68,evening,2,90.5791,Suburban,0,1,3.623045000000001
1429,81,evening,4,86.0138,Urban,0,1,4.108309999999999
665,320,night,3,91.6103,Rural,0,0,4.114485
431,154,night,3,79.2616,Urban,1,0,5.297920000000001
1231,498,afternoon,1,92.9028,Urban,4,5,3.127859999999999
1196,455,morning,0,84.9706,Rural,1,0,3.6454699999999995
23,248,afternoon,4,90.8155,Urban,0,0,4.940225
1983,51,night,0,81.1113,Suburban,5,0,3.8594349999999986
506,227,morning,0,76.0976,Rural,0,2,5.235119999999998
1990,301,morning,4,76.6868,Urban,5,4,3.573659999999999
1278,41,night,0,93.7861,Urban,3,3,3.9506949999999987
506,324,night,0,72.6919,Urban,7,4,5.211404999999999
776,496,morning,1,78.8396,Urban,4,3,4.290019999999998
1463,375,evening,0,74.6734,Urban,7,4,4.053329999999999
1679,300,night,4,70.0098,Urban,6,5,4.22051
1498,20,morning,3,83.3406,Urban,6,3,4.294970000000002
1982,272,evening,1,76.9441,Rural,4,4,3.6267949999999995
1374,196,morning,2,76.9201,Suburban,6,2,4.387995
1205,127,afternoon,3,69.6925,Rural,0,3,5.056375000000001
1606,14,morning,4,92.7322,Rural,1,0,3.7293899999999995
674,129,evening,3,77.8482,Rural,0,2,5.1755900000000015
1624,158,afternoon,2,86.9414,Rural,3,1,3.7129299999999983
756,7,evening,4,84.6695,Urban,4,5,4.996525
314,204,morning,4,72.5866,Suburban,2,1,5.64867
148,274,night,4,89.8725,Suburban,7,0,4.810375
1913,401,evening,4,74.6089,Rural,0,2,3.5545549999999997
1200,255,night,0,70.6405,Suburban,1,2,4.757975
1472,473,afternoon,3,87.8597,Suburban,3,5,3.1890150000000004
167,322,morning,3,82.1599,Urban,7,1,5.081005
616,208,night,0,70.9074,Suburban,0,5,5.42263
371,394,afternoon,2,85.7747,Suburban,6,2,4.552264999999999
767,209,afternoon,4,83.2341,Suburban,1,5,4.653295000000001
413,297,evening,2,85.0696,Rural,2,0,4.739520000000001
894,75,evening,4,80.0931,Urban,3,0,4.951344999999999
1140,344,night,3,89.6082,Suburban,0,2,3.691589999999999
743,102,night,4,74.0879,Rural,6,1,5.348604999999999
1146,411,night,2,94.1153,Urban,3,2,3.3262349999999996
1164,42,night,3,95.6418,Urban,5,1,3.9699100000000005
1607,338,afternoon,3,69.141,Rural,7,4,4.25995
6,223,night,0,83.6417,Rural,6,4,5.365915
34,64,afternoon,0,75.016,Rural,5,3,6.087199999999999
777,439,evening,0,86.6946,Urban,7,4,4.010270000000001
1793,378,evening,0,81.3233,Urban,2,2,3.384835
453,37,evening,2,91.3686,Urban,1,3,4.9045700000000005
25,384,evening,2,71.963,Rural,4,3,5.608849999999999
910,106,afternoon,1,95.7309,Rural,7,3,4.091455
72,368,morning,3,69.2641,Urban,4,5,5.728795
580,498,morning,0,87.9543,Suburban,5,5,4.026284999999999
1806,406,night,1,94.1062,Rural,3,3,2.676689999999999
803,100,afternoon,4,70.3873,Rural,1,4,5.477634999999999
1026,316,morning,0,93.4745,Suburban,0,5,3.6682750000000004
1051,160,afternoon,3,75.0572,Rural,0,1,4.8761399999999995
1099,283,afternoon,2,69.8313,Rural,3,4,4.8434349999999995
835,53,evening,1,91.8127,Rural,3,0,4.468364999999999
38,227,morning,2,81.4791,Urban,4,4,5.4340449999999985
1504,445,evening,2,78.9322,Rural,3,2,3.659390000000001
131,243,evening,2,80.303,Suburban,3,3,5.367849999999999
921,383,afternoon,2,76.4016,Rural,5,5,4.49292
1787,215,afternoon,0,88.7034,Suburban,7,5,3.347829999999999
1438,104,night,2,77.8132,Suburban,3,2,4.463339999999999
1112,297,evening,2,80.1024,Rural,3,2,4.28888
1957,98,morning,3,82.554,Urban,2,3,3.7192999999999996
26,182,night,4,78.4509,Rural,6,3,5.687454999999999
1596,263,evening,1,78.0418,Suburban,5,2,3.9759100000000003
1745,130,morning,0,73.7842,Urban,3,5,4.305789999999999
1078,406,afternoon,2,96.551,Rural,5,3,3.2824500000000008
1908,296,evening,3,81.6437,Rural,2,4,3.417815000000001
722,21,morning,1,79.6977,Suburban,1,0,5.251115
490,477,afternoon,0,93.1459,Urban,7,4,3.8987049999999988
1122,81,night,2,70.173,Rural,4,2,5.207349999999999
1364,448,evening,0,83.843,Urban,5,2,3.5478499999999986
1747,408,morning,1,84.9592,Urban,3,5,3.1890400000000003
499,282,morning,1,93.3015,Urban,4,3,4.271924999999999
431,259,morning,1,86.9724,Rural,5,0,4.702380000000001
1134,227,morning,2,80.2781,Suburban,0,4,4.398094999999999
974,298,afternoon,0,73.7183,Urban,1,5,4.744085
706,295,evening,1,71.826,Suburban,3,2,5.1127
698,77,afternoon,2,75.1554,Urban,7,5,5.390229999999999
586,451,morning,1,78.8384,Urban,0,2,4.570080000000001
1028,421,afternoon,4,91.908,Rural,7,5,3.5345999999999984
1045,2,morning,1,86.8587,Suburban,1,0,4.608065000000001
351,225,morning,3,75.506,Suburban,0,1,5.4237
1767,260,evening,2,75.1361,Rural,5,0,3.956195000000001
1363,200,afternoon,0,87.9092,Rural,0,1,3.84154
1762,323,afternoon,3,75.9015,Suburban,2,1,3.7969249999999994
1133,155,evening,0,73.6634,Rural,6,0,4.87383
580,219,evening,3,88.7268,Suburban,0,3,4.545659999999999
1661,51,afternoon,0,70.7487,Rural,0,4,4.699565
1395,369,night,2,80.8629,Rural,6,1,3.823855000000001
1659,266,night,4,92.3672,Suburban,0,5,3.1906399999999993
1814,394,evening,2,71.2109,Urban,0,2,3.837455
682,434,evening,1,92.4835,Rural,6,3,3.825824999999999
1761,480,night,2,91.2507,Rural,3,3,2.7164650000000012
1623,327,afternoon,1,95.6599,Rural,7,3,2.940005000000001
1939,396,afternoon,1,82.2147,Suburban,3,2,3.158265
168,5,night,4,82.1865,Rural,7,1,5.712675000000001
187,50,afternoon,2,70.6559,Suburban,1,3,6.180205000000001
422,17,afternoon,1,81.6507,Urban,2,2,5.461464999999999
1634,13,evening,3,91.2995,Urban,7,3,3.7750250000000003
716,283,night,0,74.7235,Urban,4,4,4.981825
1288,440,morning,0,77.6905,Urban,0,3,3.947475
1500,201,afternoon,2,93.7118,Rural,0,3,3.4124100000000004
126,420,evening,4,91.8642,Urban,7,0,4.440790000000001
1012,385,morning,4,96.8178,Suburban,3,3,3.377109999999999
1541,376,night,2,83.4076,Urban,7,3,3.536619999999999
1970,217,afternoon,1,80.9223,Rural,6,2,3.549884999999999
823,99,night,4,82.603,Urban,1,0,4.84885
121,406,night,0,91.2769,Rural,6,0,4.5031550000000005
768,299,morning,4,71.449,Suburban,7,3,5.061549999999999
1493,206,afternoon,3,69.1755,Rural,4,4,4.636224999999999
481,382,afternoon,1,83.8022,Suburban,2,5,4.564890000000001
1995,350,morning,3,96.5729,Suburban,3,5,2.476354999999998
1827,149,night,1,94.3002,Urban,4,4,3.1599899999999996
239,463,morning,3,81.2695,Suburban,6,2,4.771525
661,372,evening,4,75.7645,Suburban,7,1,4.806775
1477,130,evening,1,83.1471,Rural,6,5,4.105645
1510,482,evening,2,91.3213,Rural,1,3,2.9599349999999998
135,472,afternoon,0,77.6712,Suburban,5,0,5.037439999999999
764,288,night,2,93.4062,Rural,5,1,3.9896900000000004
1647,233,night,2,83.339,Rural,1,0,3.7200499999999996
1422,316,morning,3,77.6642,Urban,3,4,4.06279
1949,9,evening,3,84.5072,Rural,1,4,3.8076399999999992
1853,467,night,2,77.6934,Suburban,6,5,3.3283300000000002
1481,476,night,3,86.745,Rural,1,2,3.22975
469,433,night,2,92.6342,Rural,0,3,4.03329
336,10,morning,1,79.0326,Urban,0,5,5.69237
1629,420,evening,3,81.4558,Suburban,6,3,3.4582100000000002
443,207,night,0,94.1165,Rural,6,5,4.437175000000001
294,46,morning,2,79.1316,Suburban,7,4,5.657419999999998
1814,176,evening,0,71.3352,Urban,6,0,4.267239999999999
1207,273,evening,2,92.5787,Rural,3,5,3.6180649999999996
1564,357,night,0,81.6765,Suburban,6,0,3.6381749999999995
581,47,morning,3,87.5886,Rural,3,2,4.945570000000001
1792,186,morning,2,96.0064,Rural,1,5,3.03568
762,334,evening,3,89.7693,Urban,5,5,4.081535
155,286,afternoon,0,86.0819,Rural,6,5,4.9689049999999995
1941,402,evening,4,85.2619,Rural,5,5,2.991904999999999
1551,198,afternoon,1,68.7729,Urban,7,5,4.614354999999998
469,51,night,4,90.7511,Rural,4,2,4.891445
815,379,afternoon,0,81.8159,Rural,6,5,4.336205
1978,240,night,3,72.5198,Suburban,3,1,3.9160099999999995
1067,161,evening,2,73.0786,Urban,2,1,4.957070000000001
1166,334,afternoon,4,83.5525,Rural,2,1,3.9883750000000004
436,434,night,0,78.5402,Suburban,1,0,4.76899
1726,426,afternoon,4,70.2111,Suburban,3,4,3.9114450000000005
1578,321,afternoon,2,70.2289,Rural,1,2,4.268555
1782,186,night,4,75.2166,Rural,7,4,4.08517
394,354,night,4,75.0105,Suburban,0,3,5.147475
137,347,morning,4,94.0195,Urban,4,5,4.468024999999999
1934,428,afternoon,0,84.749,Suburban,5,2,2.972550000000001
1107,472,afternoon,0,86.7258,Rural,0,0,3.61271
1061,312,evening,0,88.5298,Urban,1,5,3.8885099999999992
882,296,morning,2,69.8125,Urban,1,1,5.035375
1933,258,afternoon,0,75.3693,Rural,5,5,3.782535
73,256,evening,4,83.9445,Suburban,7,3,5.217774999999999
1105,112,afternoon,1,79.4888,Rural,6,0,4.69656
607,434,evening,0,70.5643,Rural,1,1,4.996785
1421,152,morning,4,91.1282,Urban,4,2,3.71859
242,223,morning,3,84.1391,Rural,2,4,5.105045
1301,464,morning,4,69.7568,Suburban,4,1,4.28316
1314,347,night,0,96.6715,Rural,3,3,3.1584250000000003
356,453,afternoon,2,69.2177,Suburban,2,3,5.277115
1215,439,afternoon,0,70.1366,Suburban,0,3,4.400169999999999
459,109,afternoon,4,74.8558,Rural,3,3,5.58021
1176,140,afternoon,4,71.2753,Urban,2,1,4.980235
1615,163,morning,1,81.6088,Urban,2,4,3.978559999999999
690,439,evening,1,94.5924,Rural,4,4,3.7023800000000007
996,219,afternoon,1,94.3085,Rural,2,1,3.850574999999999
1071,111,afternoon,1,70.3924,Urban,2,0,5.187380000000001
1653,275,evening,0,90.5918,Urban,7,4,3.267409999999999
552,99,afternoon,0,68.3105,Rural,2,2,5.834474999999999
1982,447,morning,2,74.5159,Rural,5,2,3.3982050000000004
988,306,afternoon,4,87.3229,Urban,2,0,4.033855
